drugname1	drugname2	cell_line	synergy	fold
ARTEMETHER	PHENPROCOUMON	KBM-7	-3.68	1
NABILONE	AZACITIDINE	KBM-7	-45.32	6
METHOTREXATE	TOLVAPTAN	KBM-7	-30.32	3
CHLOROQUINE	ZOLINZA	KBM-7	-45.3	4
AZITHROMYCIN	ARTEMETHER	KBM-7	-2.58	9
METHOTREXATE	ENTACAPONE	KBM-7	-30.26	9
IMATINIB	ENDOXIFEN	KBM-7	-41.88	5
MAPROTILINE	VARENICLINE	KBM-7	-5.89	7
HYDROXYCHLOROQUINE	METHOTREXATE	KBM-7	-29.13	3
IMIPRAMINE	MAPROTILINE	KBM-7	-4.87	6
LUMEFANTRINE	PREDNISOLONE	KBM-7	-30.16	9
ARTEMETHER	EFAVIRENZ	KBM-7	-3.46	5
ISOPROTERENOL	ACARBOSE	KBM-7	-16.83	8
FENOPROFEN	RIBAVIRIN	KBM-7	-40.39	5
DOXAPRAM	ARTEMETHER	KBM-7	-2.32	8
METHOTREXATE	LANSOPRAZOLE	KBM-7	-29.97	2
METAXALONE	ELTROMBOPAG	KBM-7	-27.38	8
EVEROLIMUS	MECAMYLAMINE	KBM-7	-18.74	8
LEFLUNOMIDE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-40.47	3
SN-38	ELTROMBOPAG	KBM-7	-27.35	1
ZAFIRLUKAST	MITOTANE	KBM-7	-22.03	0
ARTEMETHER	METAXALONE	KBM-7	-3.11	2
MITOTANE	LACOSAMIDE	KBM-7	-22.87	4
ZAFIRLUKAST	DIPYRIDAMOLE	KBM-7	-9.44	4
EVEROLIMUS	THEOPHYLLINE	KBM-7	-18.4	5
ISOPROTERENOL	PROGUANIL	KBM-7	-16.27	0
SUNITINIB	EVEROLIMUS	KBM-7	-17.23	3
MERCAPTOPURINE	ISOPROTERENOL	KBM-7	-15.21	5
METHOTREXATE	LAMOTRIGINE	KBM-7	-29.42	7
PREDNISOLONE	PHENPROCOUMON	KBM-7	-30.43	3
NICLOSAMIDE	CISATRACURIUM BESYLATE	KBM-7	-9.29	5
NORCISAPRIDE	DIHYDROARTEMISININ	KBM-7	-35.72	9
CHLORZOXAZONE	EFAVIRENZ	KBM-7	-16.48	6
LUMEFANTRINE	DIPYRIDAMOLE	KBM-7	-8.99	3
TEMOZOLOMIDE	OXYPHENONIUM BROMIDE	KBM-7	-3.77	5
TRIAMTERENE	NITAZOXANIDE	KBM-7	-36.45	2
CLOFARABINE	SITAGLIPTIN	KBM-7	-43.87	6
METHOTREXATE	NICLOSAMIDE	KBM-7	-29.05	4
MAPROTILINE	PRIMIDONE	KBM-7	-4.8	1
NICLOSAMIDE	DRONEDARONE	KBM-7	-8.92	2
PREDNISOLONE	ZILEUTON	KBM-7	-30.03	7
TRANYLCYPROMINE	DIPYRIDAMOLE	KBM-7	-8.84	6
ARTEMETHER	EVEROLIMUS	KBM-7	-16.69	8
PROPYLTHIOURACIL	DIPYRIDAMOLE	KBM-7	-8.79	4
DEXTROMETHORPHAN	CHLORAMBUCIL	KBM-7	-37.33	0
NITAZOXANIDE	TRIMETHOBENZAMIDE	KBM-7	-37.26	9
DIHYDROERGOTAMINE	EVEROLIMUS	KBM-7	-16.5	5
PENTAMIDINE	METHOTREXATE	KBM-7	-27.71	8
MINOXIDIL SULFATE	LEFLUNOMIDE	KBM-7	-38.19	2
CHLORZOXAZONE	MEMANTINE	KBM-7	-15.97	2
METAXALONE	MITOTANE	KBM-7	-20.78	6
HYDROXYCHLOROQUINE	EVEROLIMUS	KBM-7	-16.4	9
SPIRONOLACTONE	LEFLUNOMIDE	KBM-7	-38.14	9
EZETIMIBE	DIPYRIDAMOLE	KBM-7	-8.47	9
ULIPRISTAL ACETATE	PREDNISOLONE	KBM-7	-28.5	0
GALANTAMINE	CHLORAMBUCIL	KBM-7	-36.95	8
PAZOPANIB	ISOPROTERENOL	KBM-7	-14.15	2
TRAZODONE	DISULFIRAM	KBM-7	-36.95	7
CANRENONE	MAPROTILINE	KBM-7	-3.0	1
NABILONE	METHOTREXATE	KBM-7	-27.2	1
CHLORAMBUCIL	3-AMINO-2-OXAZOLIDINONE	KBM-7	-37.79	1
DEXMEDETOMIDINE	NITAZOXANIDE	KBM-7	-35.51	6
CLOFARABINE	BUSULFAN	KBM-7	-22.825	4
MIGLUSTAT	CHLORZOXAZONE	KBM-7	-14.42	4
MAPROTILINE	MERCAPTOPURINE	KBM-7	-3.82	3
SPIRONOLACTONE	METHOTREXATE	KBM-7	-27.05	5
EVEROLIMUS	SN-38	KBM-7	-16.85	3
MAPROTILINE	PYRAZINAMIDE	KBM-7	-3.76	9
PREDNISOLONE	ITRACONAZOLE	KBM-7	-29.0	9
CHLORZOXAZONE	AMANTADINE	KBM-7	-15.22	7
GUANFACINE	GEFITINIB	KBM-7	-27.87	3
DISULFIRAM	NISOLDIPINE	KBM-7	-37.38	8
CHLORZOXAZONE	EVEROLIMUS	KBM-7	-15.55	3
LUMEFANTRINE	EVEROLIMUS	KBM-7	-15.55	9
NIZATIDINE	EVEROLIMUS	KBM-7	-15.52	0
MEFLOQUINE	ETOMIDATE	KBM-7	-42.55	0
LEFLUNOMIDE	DEXCHLORPHENIRAMINE	KBM-7	-38.21	4
ISOPROTERENOL	DRONEDARONE	KBM-7	-14.44	0
BUSPIRONE	EVEROLIMUS	KBM-7	-15.38	0
RISPERIDONE	LEFLUNOMIDE	KBM-7	-37.12	2
DIETHYLCARBAMAZINE	ELTROMBOPAG	KBM-7	-25.02	3
ENTACAPONE	TEMOZOLOMIDE	KBM-7	-1.2	6
TEMOZOLOMIDE	A77 1726	KBM-7	-2.18	9
AMODIAQUINE	ISOPROTERENOL	KBM-7	-13.25	7
PRAZIQUANTEL	NITAZOXANIDE	KBM-7	-34.79	0
DEXTROMETHORPHAN	DIGITOXIN	KBM-7	-42.71	5
DIHYDROERGOTAMINE	TEMOZOLOMIDE	KBM-7	-1.05	0
TEMOZOLOMIDE	EFAVIRENZ	KBM-7	-2.08	8
MAPROTILINE	D-CYCLOSERINE	KBM-7	-3.11	0
RANOLAZINE	TEMOZOLOMIDE	KBM-7	-0.87	1
DISULFIRAM	ISOSORBIDE DINITRATE	KBM-7	-36.76	8
CLOFARABINE	TRIFLUPROMAZINE	KBM-7	-0.1599999999999999	3
ISOPROTERENOL	VARENICLINE	KBM-7	-13.71	3
ZALCITABINE	DISULFIRAM	KBM-7	-35.46	2
MARAVIROC	NICLOSAMIDE	KBM-7	-5.72	6
MAPROTILINE	FLUTAMIDE	KBM-7	-2.54	5
SUMATRIPTAN	MYCOPHENOLIC ACID	KBM-7	-41.17	7
ARTEMETHER	PRIMIDONE	KBM-7	-0.08	8
NISOLDIPINE	DIPYRIDAMOLE	KBM-7	-6.54	5
NITAZOXANIDE	HYDROXYCHLOROQUINE	KBM-7	-35.03	5
FELBAMATE	DISULFIRAM	KBM-7	-35.12	6
BUSPIRONE	NITAZOXANIDE	KBM-7	-33.73	3
NICLOSAMIDE	MERCAPTOPURINE	KBM-7	-6.25	1
ITRACONAZOLE	NITAZOXANIDE	KBM-7	-33.59	3
GEFITINIB	ATOVAQUONE	KBM-7	-27.2	6
DIPYRIDAMOLE	BACLOFEN	KBM-7	-7.03	0
DOPAMINE	DIPYRIDAMOLE	KBM-7	-5.98	1
AURANOFIN	SULFAMETER	KBM-7	-38.31	3
TEMOZOLOMIDE	AZATADINE	KBM-7	-0.62	1
PREDNISOLONE	PYRAZINAMIDE	KBM-7	-26.98	2
EVEROLIMUS	GUANADREL	KBM-7	-14.72	7
DIPYRIDAMOLE	CLOPIDOGREL	KBM-7	-6.68	5
AZATADINE	DIPYRIDAMOLE	KBM-7	-5.65	4
PYRAZINOIC ACID	MITOTANE	KBM-7	-17.94	9
NABILONE	DOXORUBICIN	KBM-7	-40.81	1
EPTIFIBATIDE	METHOTREXATE	KBM-7	-24.65	2
6-HYDROXYBUSPIRONE	CHLORZOXAZONE	KBM-7	-11.97	8
MITOTANE	EPTIFIBATIDE	KBM-7	-18.67	4
NITAZOXANIDE	CILASTATIN	KBM-7	-33.95	5
ATOVAQUONE	EVEROLIMUS	KBM-7	-13.31	3
CHLOROQUINE	CHLORZOXAZONE	KBM-7	-11.81	1
TEMOZOLOMIDE	4-AMINOSALICYLIC ACID	KBM-7	-0.16	1
AURANOFIN	6-HYDROXYBUSPIRONE	KBM-7	-37.62	0
ALTRETAMINE	METHOTREXATE	KBM-7	-24.39	0
DIPYRIDAMOLE	THIABENDAZOLE	KBM-7	-6.22	1
MAPROTILINE	SN-38	KBM-7	-0.96	9
EVEROLIMUS	PINACIDIL	KBM-7	-14.01	5
ALTRETAMINE	EVEROLIMUS	KBM-7	-12.99	5
4-AMINOSALICYLIC ACID	LEFLUNOMIDE	KBM-7	-34.7	5
LANSOPRAZOLE	MITOTANE	KBM-7	-17.28	6
SUNITINIB	CHLORZOXAZONE	KBM-7	-11.45	6
CISATRACURIUM BESYLATE	ISOPROTERENOL	KBM-7	-10.9	4
MAPROTILINE	AMOXAPINE	KBM-7	-0.85	2
NITAZOXANIDE	ACETOHEXAMIDE	KBM-7	-33.45	9
ELTROMBOPAG	DIHYDROARTEMISININ	KBM-7	-31.59	7
NICLOSAMIDE	CLOFIBRATE	KBM-7	-5.03	4
CLOFARABINE	MITOXANTRONE	KBM-7	-40.75	9
CLOFARABINE	NICLOSAMIDE	KBM-7	-0.3900000000000001	6
GUANFACINE	ELTROMBOPAG	KBM-7	-22.36	2
EVEROLIMUS	MEBENDAZOLE	KBM-7	-13.7	7
ISOPROTERENOL	ZONISAMIDE	KBM-7	-11.72	8
CEVIMELINE	EVEROLIMUS	KBM-7	-12.55	6
VALPROIC ACID	DISULFIRAM	KBM-7	-33.36	2
OSELTAMIVIR	VINBLASTINE	KBM-7	-40.37	8
TETRABENAZINE	EVEROLIMUS	KBM-7	-12.46	8
ISOPROTERENOL	CARMUSTINE	KBM-7	-11.41	4
RIBAVIRIN	SUNITINIB	KBM-7	-35.93	5
CHLORZOXAZONE	OLMESARTAN MEDOXOMIL	KBM-7	-11.75	6
ACAMPROSATE	DIPYRIDAMOLE	KBM-7	-4.22	6
LEVAMISOLE	CHLORZOXAZONE	KBM-7	-10.64	6
LUBIPROSTONE	METHOTREXATE	KBM-7	-23.24	1
METHOTREXATE	FLUTAMIDE	KBM-7	-24.27	7
LEVONORGESTREL	DIPYRIDAMOLE	KBM-7	-4.05	4
MITOXANTRONE	4-AMINOSALICYLIC ACID	KBM-7	-40.87	6
DIPYRIDAMOLE	FELBAMATE	KBM-7	-5.03	9
FLUTAMIDE	CHLORZOXAZONE	KBM-7	-10.35	9
NITAZOXANIDE	MEBENDAZOLE	KBM-7	-32.39	7
METHYCLOTHIAZIDE	DISULFIRAM	KBM-7	-32.58	0
EVEROLIMUS	CILASTATIN	KBM-7	-12.8	3
TRIHEXYPHENIDYL	CHLORZOXAZONE	KBM-7	-10.28	4
DIPHENIDOL	METHOTREXATE	KBM-7	-22.91	5
IVERMECTIN	METHOTREXATE	KBM-7	-22.82	4
METHOTREXATE	ENOXACIN	KBM-7	-23.88	4
METRONIDAZOLE	CHLORAMBUCIL	KBM-7	-32.33	8
ASENAPINE	GEFITINIB	KBM-7	-23.82	9
CHLORAMBUCIL	PINACIDIL	KBM-7	-33.3	7
CLOPIDOGREL	ISOPROTERENOL	KBM-7	-9.55	8
ZALCITABINE	EVEROLIMUS	KBM-7	-11.56	4
CLOFARABINE	ENDOXIFEN	KBM-7	-38.53	7
RIBAVIRIN	TETRABENAZINE	KBM-7	-35.03	6
THIOTEPA	DOXORUBICIN	KBM-7	-38.85	1
LAMOTRIGINE	DIPYRIDAMOLE	KBM-7	-3.61	9
MEBENDAZOLE	CHLORZOXAZONE	KBM-7	-10.01	1
VECURONIUM BROMIDE	CHLORAMBUCIL	KBM-7	-32.11	4
DEXMEDETOMIDINE	METHOTREXATE	KBM-7	-22.53	3
VECURONIUM BROMIDE	METHOTREXATE	KBM-7	-22.58	5
METHOTREXATE	TACROLIMUS	KBM-7	-23.43	0
TRIFLUOPERAZINE	DIPYRIDAMOLE	KBM-7	-3.31	6
ISOPROTERENOL	EFLORNITHINE	KBM-7	-10.17	4
DIPYRIDAMOLE	CANRENONE	KBM-7	-4.21	9
PHENSUXIMIDE	DIPYRIDAMOLE	KBM-7	-2.95	4
RISPERIDONE	MITOTANE	KBM-7	-15.15	1
CHLORZOXAZONE	DIPYRIDAMOLE	KBM-7	-10.31	0
CLOFARABINE	OSELTAMIVIR	KBM-7	-15.47	1
OLMESARTAN MEDOXOMIL	EVEROLIMUS	KBM-7	-10.69	7
CLOFARABINE	TRIHEXYPHENIDYL	KBM-7	-9.485	8
AZATADINE	METHOTREXATE	KBM-7	-21.77	2
OSELTAMIVIR ACID	CHLORZOXAZONE	KBM-7	-9.1	0
ISOPROTERENOL	MESALAZINE	KBM-7	-9.61	5
ETHINYL ESTRADIOL	AURANOFIN	KBM-7	-33.96	7
CARISOPRODOL	DIPYRIDAMOLE	KBM-7	-2.63	8
DESOXYCORTICOSTERONE PIVALATE	ISOPROTERENOL	KBM-7	-8.44	1
DIHYDROERGOTAMINE	DISULFIRAM	KBM-7	-31.26	2
NITAZOXANIDE	FEBUXOSTAT	KBM-7	-31.09	2
RUFINAMIDE	CHLORAMBUCIL	KBM-7	-31.14	5
EVEROLIMUS	TRILOSTANE	KBM-7	-11.42	0
DIPYRIDAMOLE	SULFAMETER	KBM-7	-3.55	2
AMOXAPINE	CHLORZOXAZONE	KBM-7	-8.89	7
EVEROLIMUS	TRANEXAMIC ACID	KBM-7	-11.41	4
EVEROLIMUS	TINIDAZOLE	KBM-7	-11.38	7
ISOPROTERENOL	LEVAMISOLE	KBM-7	-9.31	5
TIZOXANIDE	ISOPROTERENOL	KBM-7	-8.19	2
CEVIMELINE	PREDNISOLONE	KBM-7	-22.3	4
SPIRONOLACTONE	ISOPROTERENOL	KBM-7	-7.98	1
ISOPROTERENOL	NALTREXONE	KBM-7	-8.92	1
CARGLUMIC ACID	EVEROLIMUS	KBM-7	-9.85	2
PREDNISOLONE	AMOXAPINE	KBM-7	-22.98	9
ZILEUTON	NICLOSAMIDE	KBM-7	-0.86	5
CLOFARABINE	TRANYLCYPROMINE	KBM-7	-6.734999999999999	6
NICLOSAMIDE	5-FU	KBM-7	-1.71	0
IVERMECTIN	AZACITIDINE	KBM-7	-36.78	4
NITAZOXANIDE	TRIHEXYPHENIDYL	KBM-7	-30.03	7
MILRINONE	MITOTANE	KBM-7	-13.7	8
BUSULFAN	EVEROLIMUS	KBM-7	-9.3	0
TOLAZOLINE	NITAZOXANIDE	KBM-7	-28.86	4
ASENAPINE	DIPYRIDAMOLE	KBM-7	-1.35	1
ISOPROTERENOL	LUBIPROSTONE	KBM-7	-8.24	7
CHLORZOXAZONE	DEXCHLORPHENIRAMINE	KBM-7	-8.64	0
GALANTAMINE	EVEROLIMUS	KBM-7	-9.08	7
ILOPROST	NICLOSAMIDE	KBM-7	-0.12	4
TOLAZOLINE	LEFLUNOMIDE	KBM-7	-30.7	8
CLOFARABINE	TACRINE	KBM-7	-15.29	8
DIPYRIDAMOLE	TACROLIMUS	KBM-7	-1.86	8
TERAZOSIN	EVEROLIMUS	KBM-7	-8.73	4
HYDROXYMETRONIDAZOLE	METHOTREXATE	KBM-7	-19.9	1
CHLORZOXAZONE	GABAPENTIN	KBM-7	-8.21	3
PREDNISOLONE	AMANTADINE	KBM-7	-21.92	3
RIBAVIRIN	ENDOXIFEN	KBM-7	-32.16	0
GUANFACINE	DOXORUBICIN	KBM-7	-35.99	2
PHENPROCOUMON	METHOTREXATE	KBM-7	-19.82	2
CLOFARABINE	CLOPIDOGREL	KBM-7	-16.735	2
CLOFARABINE	BUSPIRONE	KBM-7	-5.69	2
MINOXIDIL	CHLORAMBUCIL	KBM-7	-29.21	6
CHLORZOXAZONE	ENTACAPONE	KBM-7	-7.94	9
AZITHROMYCIN	EVEROLIMUS	KBM-7	-8.36	3
CLOFARABINE	NITAZOXANIDE	KBM-7	-1.44	1
NALTREXONE	DIPYRIDAMOLE	KBM-7	-0.34	8
ARIPIPRAZOLE	DIPYRIDAMOLE	KBM-7	-0.34	4
ELTROMBOPAG	TESTOSTERONE	KBM-7	-18.91	0
ISOPROTERENOL	LANSOPRAZOLE	KBM-7	-7.26	7
TIZOXANIDE	CHLORAMBUCIL	KBM-7	-28.93	7
PAZOPANIB	EVEROLIMUS	KBM-7	-8.17	6
CARGLUMIC ACID	PREDNISOLONE	KBM-7	-20.38	8
ISOPROTERENOL	METAXALONE	KBM-7	-7.15	4
PREDNISOLONE	TOPIRAMATE	KBM-7	-21.39	7
PREDNISOLONE	SORAFENIB	KBM-7	-21.35	9
DIPYRIDAMOLE	D-CYCLOSERINE	KBM-7	-1.22	9
ELTROMBOPAG	PROGUANIL	KBM-7	-18.7	2
DEXMEDETOMIDINE	CHLORZOXAZONE	KBM-7	-6.56	2
TETRABENAZINE	CHLORZOXAZONE	KBM-7	-6.55	9
CLOFARABINE	MITOTANE	KBM-7	-12.905	9
ANASTROZOLE	ISOPROTERENOL	KBM-7	-5.78	7
NITAZOXANIDE	LUBIPROSTONE	KBM-7	-28.39	2
METHOTREXATE	DISULFIRAM	KBM-7	-28.58	6
BUMETANIDE	MITOTANE	KBM-7	-12.02	6
MITOTANE	BUSPIRONE	KBM-7	-13.01	4
PREDNISOLONE	METFORMIN	KBM-7	-20.89	4
TACRINE	METHOTREXATE	KBM-7	-18.78	9
VALPROIC ACID	PREDNISOLONE	KBM-7	-19.83	0
PROGUANIL	EVEROLIMUS	KBM-7	-7.31	4
FLUMAZENIL	METHOTREXATE	KBM-7	-18.5	1
NITAZOXANIDE	ATOVAQUONE	KBM-7	-27.9	0
METAXALONE	EVEROLIMUS	KBM-7	-7.2	4
ACETOHYDROXAMIC ACID	EVEROLIMUS	KBM-7	-7.2	9
EVEROLIMUS	RAMELTEON	KBM-7	-8.15	9
DISULFIRAM	RISPERIDONE	KBM-7	-28.82	9
CEVIMELINE	AURANOFIN	KBM-7	-30.39	4
GALANTAMINE	ISOPROTERENOL	KBM-7	-4.98	6
NICLOSAMIDE	CHLORZOXAZONE	KBM-7	-5.45	3
CLOFARABINE	DIHYDROERGOTAMINE	KBM-7	-3.34	5
TRILOSTANE	CHLORAMBUCIL	KBM-7	-27.46	1
MITOTANE	GALANTAMINE	KBM-7	-12.01	9
LIOTHYRONINE	DOXORUBICIN	KBM-7	-33.87	0
FELBAMATE	PREDNISOLONE	KBM-7	-18.87	5
DOPAMINE	ISOPROTERENOL	KBM-7	-4.57	3
ACETOHYDROXAMIC ACID	CHLORZOXAZONE	KBM-7	-5.04	9
CLOFARABINE	VECURONIUM BROMIDE	KBM-7	-33.42	0
DOPAMINE	MEFLOQUINE	KBM-7	-32.39	7
MITOTANE	MERCAPTOPURINE	KBM-7	-11.69	4
AURANOFIN	PROGUANIL	KBM-7	-30.62	1
ETHINYL ESTRADIOL	ISOPROTERENOL	KBM-7	-4.12	0
PREDNISOLONE	DIPYRIDAMOLE	KBM-7	-19.37	1
DOXORUBICIN	VALPROIC ACID	KBM-7	-34.42	7
OLMESARTAN	PREDNISOLONE	KBM-7	-18.17	8
HYDROXYCHLOROQUINE	AURANOFIN	KBM-7	-29.3	9
MITOTANE	TIZOXANIDE	KBM-7	-11.09	3
CHLORAMBUCIL	LACOSAMIDE	KBM-7	-27.43	6
IMATINIB	ACARBOSE	KBM-7	-29.58	5
SITAGLIPTIN	CHLORZOXAZONE	KBM-7	-4.2	2
NITAZOXANIDE	4-AMINOSALICYLIC ACID	KBM-7	-26.27	7
BUSULFAN	CHLORAMBUCIL	KBM-7	-26.22	4
METHOTREXATE	MEPHENYTOIN	KBM-7	-17.77	6
ORLISTAT	EVEROLIMUS	KBM-7	-5.46	4
EVEROLIMUS	FENOPROFEN	KBM-7	-6.5	6
RISPERIDONE	ZOLINZA	KBM-7	-32.65	0
ELTROMBOPAG	PREDNISOLONE	KBM-7	-17.7	5
DESOXYCORTICOSTERONE PIVALATE	EVEROLIMUS	KBM-7	-5.4	2
PREDNISOLONE	SAXAGLIPTIN	KBM-7	-18.59	6
LUBIPROSTONE	CHLORZOXAZONE	KBM-7	-3.86	0
BUSULFAN	ISOPROTERENOL	KBM-7	-3.27	7
EVEROLIMUS	IMIPRAMINE	KBM-7	-6.32	4
CHLORZOXAZONE	CARBOPLATIN	KBM-7	-4.83	0
ISOPROTERENOL	ALTRETAMINE	KBM-7	-4.27	5
TIAGABINE	CLOFARABINE	KBM-7	-31.2	0
FOMEPIZOLE	EVEROLIMUS	KBM-7	-5.19	6
ELTROMBOPAG	PROBUCOL	KBM-7	-15.83	6
PREDNISOLONE	PYRAZINOIC ACID	KBM-7	-18.39	3
CLOFARABINE	PENTOSTATIN	KBM-7	-32.14	9
DESOXYCORTICOSTERONE PIVALATE	CHLORZOXAZONE	KBM-7	-3.58	4
ENOXACIN	MITOTANE	KBM-7	-9.34	3
DIPYRIDAMOLE	EVEROLIMUS	KBM-7	-4.95	1
AURANOFIN	ISONIAZID	KBM-7	-29.43	3
NITROSOGLUTATHIONE	CHLORAMBUCIL	KBM-7	-25.45	1
MESALAZINE	NITAZOXANIDE	KBM-7	-24.32	8
TRIHEXYPHENIDYL	GEFITINIB	KBM-7	-16.93	5
ALBENDAZOLE	NITAZOXANIDE	KBM-7	-24.31	6
FURAZOLIDONE	EVEROLIMUS	KBM-7	-4.7	0
DISULFIRAM	METHYLERGONOVINE	KBM-7	-26.47	3
OSELTAMIVIR ACID	DOXORUBICIN	KBM-7	-31.84	8
CHLORAMBUCIL	TINIDAZOLE	KBM-7	-26.17	8
AURANOFIN	PYRAZINOIC ACID	KBM-7	-28.9	5
METHOTREXATE	BUSULFAN	KBM-7	-16.58	1
CHLORPHENESIN	EVEROLIMUS	KBM-7	-4.35	0
OLMESARTAN MEDOXOMIL	PREDNISOLONE	KBM-7	-16.54	9
DISULFIRAM	DIETHYLCARBAMAZINE	KBM-7	-26.15	4
CARGLUMIC ACID	MITOTANE	KBM-7	-8.57	2
TACROLIMUS	LEFLUNOMIDE	KBM-7	-25.93	3
CHLORZOXAZONE	TERAZOSIN	KBM-7	-3.73	2
ISOPROTERENOL	CITALOPRAM	KBM-7	-3.16	5
ISOPROTERENOL	STANOZOLOL	KBM-7	-3.16	5
METYROSINE	EVEROLIMUS	KBM-7	-3.93	0
AURANOFIN	5-FU	KBM-7	-28.2	0
MINOXIDIL SULFATE	CHLORZOXAZONE	KBM-7	-2.24	9
EVEROLIMUS	NISOLDIPINE	KBM-7	-4.67	5
EFAVIRENZ	PREDNISOLONE	KBM-7	-15.92	8
PREDNISOLONE	BUSPIRONE	KBM-7	-16.88	0
GALANTAMINE	CHLORZOXAZONE	KBM-7	-2.16	4
FELBAMATE	CHLORZOXAZONE	KBM-7	-2.16	5
MAPROTILINE	METHOTREXATE	KBM-7	-14.68	1
OSELTAMIVIR	CHLORZOXAZONE	KBM-7	-1.95	3
MITOTANE	NITISINONE	KBM-7	-8.8	9
ELTROMBOPAG	TIAGABINE	KBM-7	-14.04	7
PENTAMIDINE	CHLORAMBUCIL	KBM-7	-24.04	1
NITAZOXANIDE	ACETOHYDROXAMIC ACID	KBM-7	-23.92	3
ETOMIDATE	ISOPROTERENOL	KBM-7	-1.25	3
PYRAZINAMIDE	METHOTREXATE	KBM-7	-14.45	1
ETHINYL ESTRADIOL	EVEROLIMUS	KBM-7	-3.15	5
EFLORNITHINE	CHLORZOXAZONE	KBM-7	-1.69	0
TINIDAZOLE	OXYPHENBUTAZONE	KBM-7	-30.79	6
ZOLINZA	METFORMIN	KBM-7	-31.27	6
ISOPROTERENOL	FLUTAMIDE	KBM-7	-1.98	3
PREDNISOLONE	ACARBOSE	KBM-7	-16.18	5
LUBIPROSTONE	EVEROLIMUS	KBM-7	-2.78	7
ALBENDAZOLE	CHLORZOXAZONE	KBM-7	-19.82	9
CHLORZOXAZONE	ZONISAMIDE	KBM-7	-2.26	2
PARGYLINE	ELTROMBOPAG	KBM-7	-12.29	8
PREDNISOLONE	TRANEXAMIC ACID	KBM-7	-15.79	3
METFORMIN	NITAZOXANIDE	KBM-7	-22.05	6
A77 1726	ISOPROTERENOL	KBM-7	-0.45	7
NALTREXONE	MITOTANE	KBM-7	-6.77	8
ELTROMBOPAG	ETHINYL ESTRADIOL	KBM-7	-13.08	3
EVEROLIMUS	FELBAMATE	KBM-7	-3.39	0
STANOZOLOL	CHLORZOXAZONE	KBM-7	-0.86	1
FENOPROFEN	CHLORAMBUCIL	KBM-7	-23.05	9
ACARBOSE	CHLORZOXAZONE	KBM-7	-0.82	9
EVEROLIMUS	PYRAZINAMIDE	KBM-7	-3.21	5
IMIPRAMINE	ISOPROTERENOL	KBM-7	-0.07	0
PREDNISOLONE	CEFMENOXIME	KBM-7	-15.32	5
DIHYDROARTEMISININ	TRANEXAMIC ACID	KBM-7	-21.8	0
PREDNISOLONE	PIPERAZINE HEXAHYDRATE	KBM-7	-15.21	1
EVEROLIMUS	ILOPROST	KBM-7	-2.81	4
CERIVASTATIN	CLOFIBRIC ACID	KBM-7	-30.43	1
ACARBOSE	METHOTREXATE	KBM-7	-12.8	5
METHOTREXATE	VARENICLINE	KBM-7	-13.79	0
PROGUANIL	MITOTANE	KBM-7	-5.9	1
CHLORZOXAZONE	FEBUXOSTAT	KBM-7	-0.88	1
ASENAPINE	PREDNISOLONE	KBM-7	-13.48	9
ISOPROTERENOL	RIBAVIRIN	KBM-7	-23.75	9
METHOTREXATE	TIAGABINE	KBM-7	-13.46	1
LANSOPRAZOLE	CHLORAMBUCIL	KBM-7	-21.93	8
NITAZOXANIDE	OLMESARTAN MEDOXOMIL	KBM-7	-21.82	5
RISPERIDONE	METHOTREXATE	KBM-7	-12.34	7
ISOPROTERENOL	EZETIMIBE	KBM-7	-0.13	6
ARIPIPRAZOLE	EVEROLIMUS	KBM-7	-1.1	8
AZATADINE	NITAZOXANIDE	KBM-7	-20.66	9
LITHIUM CITRATE	EVEROLIMUS	KBM-7	-1.06	5
PROCARBAZINE	RIBAVIRIN	KBM-7	-23.45	9
SUMATRIPTAN	MITOTANE	KBM-7	-5.25	0
PREDNISOLONE	SUMATRIPTAN	KBM-7	-14.11	5
DIETHYLCARBAMAZINE	EVEROLIMUS	KBM-7	-0.79	2
MEFLOQUINE	LUBIPROSTONE	KBM-7	-27.8	4
ULIPRISTAL ACETATE	EVEROLIMUS	KBM-7	-0.76	0
3-AMINO-2-OXAZOLIDINONE	ELTROMBOPAG	KBM-7	-10.4	3
ZALCITABINE	MITOXANTRONE	KBM-7	-28.59	1
EVEROLIMUS	PRIMIDONE	KBM-7	-1.69	1
DIAZOXIDE	NISOLDIPINE	KBM-7	-27.72	4
BUMETANIDE	METHOTREXATE	KBM-7	-11.69	6
LIOTHYRONINE	METHOTREXATE	KBM-7	-11.57	0
PINACIDIL	MEFLOQUINE	KBM-7	-26.38	2
DIAZOXIDE	PROGUANIL	KBM-7	-27.49	8
MILRINONE	NITAZOXANIDE	KBM-7	-19.82	9
EVEROLIMUS	PROPYLTHIOURACIL	KBM-7	-1.27	8
ORLISTAT	DIAZOXIDE	KBM-7	-26.37	5
RIBAVIRIN	PENTAMIDINE	KBM-7	-23.7	6
NITAZOXANIDE	D-CYCLOSERINE	KBM-7	-20.8	8
EVEROLIMUS	SORAFENIB	KBM-7	-1.19	1
ENDOXIFEN	METHOTREXATE	KBM-7	-11.34	5
METHOTREXATE	OSELTAMIVIR	KBM-7	-12.29	2
EVEROLIMUS	ACETAZOLAMIDE	KBM-7	-1.09	5
TRIFLUOPERAZINE	GEFITINIB	KBM-7	-12.08	7
METHOTREXATE	PROCARBAZINE	KBM-7	-12.01	5
